Station,Target Variable,RF_max_depth,RF_n_estimators,RF_max_features,RF_min_samples_split,RF_min_samples_leaf,MAE,MSE,RMSE,R2
AIO,"(37.895835876464844, 15.375)",30,300,log2,5,3,0.17650557832055744,0.0683027460162073,0.26134794052413596,0.5919103615904417
AIO,"(37.85416793823242, 15.333335876464844)",30,300,log2,5,3,0.17937416774326767,0.07230170036714585,0.268889755043114,0.5858170410464121
AIO,"(37.97916793823242, 15.416667938232422)",30,300,log2,5,3,0.1648295062191261,0.05535632181671472,0.23527924221383134,0.5545332530571907
AIO,sea_mean,30,300,log2,5,3,0.17308045136954073,0.0649605890849177,0.25487367279677536,0.5772750804420811
AIO,sea_median,30,300,log2,5,3,0.17899654511447471,0.07062638843318654,0.2657562575616735,0.56854719423219
AIO,sea_mode,30,300,log2,5,3,0.16535747369344464,0.05646862313610211,0.23763127558489036,0.5500834639759333
AIO,"(37.895835876464844, 15.333335876464844)",30,300,log2,10,3,0.180764182116881,0.0730918341168255,0.27035501496518516,0.5541259611059102
AIO,"(37.9375, 15.375)",30,300,log2,10,3,0.1748328062469692,0.06524955333047905,0.2554399211761526,0.5511287715080985
AIO,"(37.895835876464844, 15.375)",30,300,log2,10,3,0.17795755774589103,0.06997851527129341,0.2645345256697005,0.5818981130462373
AIO,"(37.85416793823242, 15.333335876464844)",30,300,log2,10,3,0.180809759376479,0.07413766975984196,0.27228233464520235,0.5752996226212068
AIO,"(37.97916793823242, 15.416667938232422)",30,300,log2,10,3,0.16611186735475178,0.05633430260955728,0.23734848347852844,0.5466631867655285
AIO,sea_mean,30,300,log2,10,3,0.1745610389104886,0.0665096445528514,0.25789463847248045,0.5671947477773476
AIO,sea_median,30,300,log2,10,3,0.18051916954922237,0.07235819975358637,0.2689947950306592,0.5579676520833823
AIO,sea_mode,30,300,log2,10,3,0.16670639944489368,0.05759919056427363,0.23999831366964566,0.541075612309379
AIO,"(37.895835876464844, 15.333335876464844)",30,300,log2,2,5,0.18037080213644002,0.07316948660919333,0.2704985889227397,0.5536522661874477
AIO,"(37.9375, 15.375)",30,300,log2,2,5,0.17428747695002889,0.06517102954646954,0.2552861718669257,0.5516689601468722
AIO,"(37.895835876464844, 15.375)",30,300,log2,2,5,0.17763440739004963,0.07006065478502493,0.2646897330555625,0.5814073526242496
AIO,"(37.85416793823242, 15.333335876464844)",30,300,log2,2,5,0.1805688333615588,0.07431866843294167,0.2726145051770754,0.5742627650423333
AIO,"(37.97916793823242, 15.416667938232422)",30,300,log2,2,5,0.1657896137962086,0.056138556347680314,0.2369357641802527,0.5482384079442995
AIO,sea_mean,30,300,log2,2,5,0.17418029086445055,0.06651355332890752,0.25790221660332335,0.5671693117850456
AIO,sea_median,30,300,log2,2,5,0.18019475936505555,0.07242907889404145,0.2691265109461375,0.5575346552291162
AIO,sea_mode,30,300,log2,2,5,0.1661782025729351,0.05738778889222376,0.2395574855691714,0.542759965543371
AIO,"(37.895835876464844, 15.333335876464844)",30,300,log2,5,5,0.17922841217093352,0.07130326369069531,0.2670267096952949,0.5650365796364365
AIO,"(37.9375, 15.375)",30,300,log2,5,5,0.17324109217868577,0.06365105807341276,0.25229161316502924,0.5621252993485835
AIO,"(37.895835876464844, 15.375)",30,300,log2,5,5,0.17654282451385167,0.06834538689220286,0.26142950654469527,0.5916555943858792
